frame,landmark_index,x,y,z,visibility
frame_000026.png,30,-0.131797,0.718159,0.15693,0.670505
frame_000026.png,31,0.009306,0.851049,0.132246,0.947624
frame_000026.png,32,-0.14724,0.74576,0.084074,0.896967
frame_000027.png,0,9.5e-05,-0.591993,-0.277208,0.999631
frame_000027.png,1,0.02131,-0.611764,-0.276296,0.998365
frame_000027.png,2,0.021153,-0.6142,-0.267284,0.998514
frame_000027.png,3,0.020285,-0.614261,-0.269312,0.998791
frame_000027.png,4,0.003914,-0.624362,-0.287336,0.998757
frame_000027.png,5,0.00476,-0.624532,-0.297867,0.999038
frame_000027.png,6,0.007972,-0.609335,-0.279283,0.99901
frame_000027.png,7,0.091665,-0.618477,-0.193584,0.998802
frame_000027.png,8,-0.032637,-0.586902,-0.175338,0.997301
frame_000027.png,9,0.041339,-0.583614,-0.234255,0.998562
frame_000027.png,10,0.005735,-0.553925,-0.256095,0.998232
frame_000027.png,11,0.212558,-0.51119,-0.068679,0.999911
frame_000027.png,12,-0.105884,-0.593829,-0.017213,0.99961
frame_000027.png,13,0.421723,-0.529014,-0.073348,0.987243
frame_000027.png,14,-0.30156,-0.551709,-0.091892,0.974691
frame_000027.png,15,0.611899,-0.537699,-0.071205,0.995522
frame_000027.png,16,-0.497159,-0.599686,-0.193841,0.981529
frame_000027.png,17,0.655491,-0.553124,-0.065117,0.989918
frame_000027.png,18,-0.519445,-0.619638,-0.238369,0.961065
frame_000027.png,19,0.647028,-0.56543,-0.100001,0.992237
frame_000027.png,20,-0.496322,-0.654922,-0.259368,0.967318
frame_000027.png,21,0.623106,-0.522449,-0.089938,0.991272
frame_000027.png,22,-0.498374,-0.611795,-0.21248,0.966095
frame_000027.png,23,0.08945,0.004916,0.021286,0.999858
frame_000027.png,24,-0.086062,-0.008243,-0.018846,0.999765
frame_000027.png,25,0.051571,0.410229,-0.001806,0.866041
frame_000027.png,26,-0.082957,0.320977,-0.026403,0.783215
frame_000027.png,27,0.021669,0.786455,0.128703,0.949876
frame_000027.png,28,-0.123857,0.685572,0.168415,0.840575
frame_000027.png,29,-0.00507,0.821426,0.143481,0.798586
frame_000027.png,30,-0.127072,0.717307,0.149056,0.591871
frame_000027.png,31,-0.005433,0.846522,0.076525,0.95573
frame_000027.png,32,-0.148447,0.736558,0.080915,0.856112
frame_000028.png,0,-0.033591,-0.604229,-0.233169,0.999622
frame_000028.png,1,-0.006072,-0.621754,-0.236276,0.998494
frame_000028.png,2,-0.006361,-0.623826,-0.227898,0.998671
frame_000028.png,3,-0.00743,-0.624152,-0.229661,0.998827
frame_000028.png,4,-0.019661,-0.635992,-0.24004,0.998896
frame_000028.png,5,-0.018898,-0.63656,-0.250594,0.999235
frame_000028.png,6,-0.0152,-0.62204,-0.232207,0.999216
frame_000028.png,7,0.08384,-0.614589,-0.174012,0.999248
frame_000028.png,8,-0.023171,-0.595246,-0.124217,0.998423
frame_000028.png,9,0.013018,-0.590463,-0.19833,0.999217
frame_000028.png,10,-0.018648,-0.564519,-0.211197,0.999058
frame_000028.png,11,0.208764,-0.497382,-0.047691,0.999913
frame_000028.png,12,-0.101794,-0.592691,0.023291,0.999773
frame_000028.png,13,0.422042,-0.523652,-0.044617,0.995279
frame_000028.png,14,-0.303159,-0.543853,-0.046596,0.988081
frame_000028.png,15,0.609174,-0.528349,-0.045857,0.998163
frame_000028.png,16,-0.504237,-0.587986,-0.165719,0.991919
frame_000028.png,17,0.653428,-0.541839,-0.042272,0.995701
frame_000028.png,18,-0.526793,-0.607406,-0.209891,0.981162
frame_000028.png,19,0.644721,-0.551611,-0.075614,0.996561
frame_000028.png,20,-0.505921,-0.641533,-0.23436,0.984064
frame_000028.png,21,0.620117,-0.512125,-0.064326,0.995946
frame_000028.png,22,-0.506347,-0.597989,-0.185215,0.983674
frame_000028.png,23,0.092466,0.008628,0.019565,0.999968
frame_000028.png,24,-0.08936,-0.011789,-0.01649,0.999951
frame_000028.png,25,0.067228,0.415184,-0.015722,0.982778
frame_000028.png,26,-0.083947,0.330318,-0.026946,0.982846
frame_000028.png,27,0.051139,0.782028,0.169113,0.991327
frame_000028.png,28,-0.106239,0.680873,0.194432,0.984643
frame_000028.png,29,0.025139,0.816894,0.189803,0.930171
frame_000028.png,30,-0.1075,0.711886,0.177654,0.916364
frame_000028.png,31,0.017115,0.848621,0.115205,0.990721
frame_000028.png,32,-0.125632,0.746619,0.10544,0.98257
frame_000029.png,0,-0.013571,-0.563922,-0.304559,0.999794
frame_000029.png,1,0.012071,-0.58221,-0.306223,0.999133
frame_000029.png,2,0.012011,-0.584021,-0.296894,0.999164
frame_000029.png,3,0.010892,-0.584293,-0.298893,0.999311
frame_000029.png,4,-0.00462,-0.596968,-0.313072,0.999376
frame_000029.png,5,-0.003722,-0.597088,-0.323969,0.999499
frame_000029.png,6,-0.000301,-0.582187,-0.304806,0.999504
frame_000029.png,7,0.098104,-0.588215,-0.226388,0.999464
frame_000029.png,8,-0.027179,-0.569885,-0.189449,0.998814
frame_000029.png,9,0.031183,-0.556022,-0.261914,0.999301
frame_000029.png,10,-0.004212,-0.530268,-0.278056,0.999176
frame_000029.png,11,0.211665,-0.486568,-0.085949,0.999922
frame_000029.png,12,-0.097754,-0.582648,-0.0197,0.999775
frame_000029.png,13,0.424312,-0.51383,-0.07376,0.990299
frame_000029.png,14,-0.300374,-0.536785,-0.077743,0.986357
frame_000029.png,15,0.616692,-0.513829,-0.062938,0.995515
frame_000029.png,16,-0.509761,-0.579252,-0.17428,0.990298
frame_000029.png,17,0.660939,-0.526781,-0.055374,0.989639
frame_000029.png,18,-0.535067,-0.598662,-0.214103,0.977463
frame_000029.png,19,0.653586,-0.533307,-0.090618,0.991857
frame_000029.png,20,-0.516899,-0.628916,-0.239709,0.981222
frame_000029.png,21,0.628757,-0.496187,-0.081659,0.99072
frame_000029.png,22,-0.514818,-0.58816,-0.194264,0.980657
frame_000029.png,23,0.089693,0.008795,0.016371,0.999933
frame_000029.png,24,-0.086429,-0.012007,-0.013929,0.999902
frame_000029.png,25,0.067139,0.42132,-0.026219,0.935484
frame_000029.png,26,-0.074501,0.333069,-0.008969,0.906304
frame_000029.png,27,0.060684,0.784808,0.128971,0.971969
frame_000029.png,28,-0.098978,0.687358,0.203149,0.924056
frame_000029.png,29,0.035976,0.819054,0.145925,0.837172
frame_000029.png,30,-0.10069,0.718666,0.184505,0.728774
frame_000029.png,31,0.028981,0.85566,0.075457,0.974464
frame_000029.png,32,-0.123289,0.746238,0.120159,0.929217
frame_000030.png,0,-0.017241,-0.551596,-0.30251,0.999729
frame_000030.png,1,0.006871,-0.571361,-0.304398,0.998835
frame_000030.png,2,0.006893,-0.573083,-0.295094,0.99887
frame_000030.png,3,0.005862,-0.573493,-0.297115,0.999089
frame_000030.png,4,-0.010296,-0.58502,-0.311751,0.999139
frame_000030.png,5,-0.009408,-0.585198,-0.322793,0.999293
frame_000030.png,6,-0.005915,-0.570368,-0.303629,0.999313
frame_000030.png,7,0.092706,-0.584706,-0.221982,0.999305
frame_000030.png,8,-0.035752,-0.56246,-0.186112,0.998372
frame_000030.png,9,0.027914,-0.54617,-0.258553,0.999072
frame_000030.png,10,-0.008191,-0.51961,-0.274835,0.998838
frame_000030.png,11,0.20849,-0.487076,-0.078491,0.999909
frame_000030.png,12,-0.102103,-0.58344,-0.011256,0.999698
frame_000030.png,13,0.422131,-0.507,-0.073721,0.989936
frame_000030.png,14,-0.307794,-0.53892,-0.062155,0.983554
frame_000030.png,15,0.610879,-0.501934,-0.071084,0.99467
frame_000030.png,16,-0.522003,-0.577844,-0.153314,0.986766
frame_000030.png,17,0.654267,-0.516057,-0.066731,0.987953
frame_000030.png,18,-0.548344,-0.59766,-0.192782,0.970097
frame_000030.png,19,0.644988,-0.522249,-0.100774,0.990536
frame_000030.png,20,-0.530687,-0.626781,-0.218913,0.97484
frame_000030.png,21,0.622012,-0.48428,-0.089568,0.988985
frame_000030.png,22,-0.527693,-0.586035,-0.173256,0.974546
frame_000030.png,23,0.089525,0.009631,0.01563,0.999925
frame_000030.png,24,-0.086381,-0.012765,-0.013269,0.999892
frame_000030.png,25,0.062304,0.42721,-0.026524,0.945347
frame_000030.png,26,-0.081563,0.334874,-0.0128,0.928762
frame_000030.png,27,0.052427,0.785699,0.13534,0.974785
frame_000030.png,28,-0.100932,0.685941,0.200695,0.934465
frame_000030.png,29,0.027343,0.819786,0.152866,0.850384
frame_000030.png,30,-0.102814,0.716802,0.182272,0.763016
frame_000030.png,31,0.018516,0.854557,0.080182,0.975188
frame_000030.png,32,-0.12977,0.740275,0.117701,0.935451
frame_000031.png,0,-0.010594,-0.566398,-0.280738,0.999821
frame_000031.png,1,0.012478,-0.585454,-0.280728,0.999191
frame_000031.png,2,0.012383,-0.587349,-0.271699,0.999248
frame_000031.png,3,0.011384,-0.587696,-0.273623,0.999372
frame_000031.png,4,-0.004265,-0.598569,-0.2888,0.999413
frame_000031.png,5,-0.00339,-0.598935,-0.299776,0.999533
frame_000031.png,6,0.000114,-0.583964,-0.280928,0.999521
frame_000031.png,7,0.093895,-0.593834,-0.199162,0.99956
frame_000031.png,8,-0.032889,-0.569889,-0.167616,0.998922
frame_000031.png,9,0.033155,-0.559222,-0.237729,0.999436
frame_000031.png,10,-0.002856,-0.531993,-0.25522,0.999289
frame_000031.png,11,0.206995,-0.4889,-0.065544,0.999942
frame_000031.png,12,-0.102815,-0.581859,-0.000651,0.999773
frame_000031.png,13,0.421685,-0.51063,-0.058197,0.992301
frame_000031.png,14,-0.308908,-0.53511,-0.059368,0.985459
frame_000031.png,15,0.615329,-0.49764,-0.052652,0.99623
frame_000031.png,16,-0.518943,-0.57229,-0.155038,0.987455
frame_000031.png,17,0.660025,-0.507926,-0.045846,0.991225
frame_000031.png,18,-0.544656,-0.590596,-0.193626,0.971812
frame_000031.png,19,0.652091,-0.51242,-0.08059,0.993105
frame_000031.png,20,-0.527248,-0.620404,-0.219956,0.976317
frame_000031.png,21,0.627156,-0.478778,-0.071323,0.992113
frame_000031.png,22,-0.524683,-0.580598,-0.174975,0.976303
frame_000031.png,23,0.089511,0.009382,0.01707,0.999946
frame_000031.png,24,-0.086182,-0.012463,-0.014641,0.999914
frame_000031.png,25,0.063186,0.424512,-0.027863,0.957969
frame_000031.png,26,-0.076009,0.334465,-0.009166,0.938655
frame_000031.png,27,0.059621,0.787526,0.137252,0.978498
frame_000031.png,28,-0.098507,0.676728,0.218573,0.943099
frame_000031.png,29,0.035499,0.821823,0.155485,0.859784
frame_000031.png,30,-0.099588,0.70678,0.201357,0.769077
frame_000031.png,31,0.028454,0.85415,0.085969,0.979289
frame_000031.png,32,-0.115884,0.735552,0.139709,0.942957
frame_000032.png,0,-0.027855,-0.578399,-0.265027,0.999843
frame_000032.png,1,-0.002553,-0.597651,-0.267155,0.99927
frame_000032.png,2,-0.00256,-0.599383,-0.258351,0.999342
frame_000032.png,3,-0.003504,-0.599849,-0.26024,0.999433
frame_000032.png,4,-0.017897,-0.610722,-0.272234,0.999481
frame_000032.png,5,-0.017068,-0.611129,-0.282981,0.999603
frame_000032.png,6,-0.013442,-0.596166,-0.264277,0.999589
frame_000032.png,7,0.088795,-0.601189,-0.195541,0.999658
frame_000032.png,8,-0.032874,-0.578354,-0.14837,0.999198
frame_000032.png,9,0.01936,-0.568918,-0.225727,0.999571
frame_000032.png,10,-0.015492,-0.541931,-0.238835,0.999459
frame_000032.png,11,0.208031,-0.48892,-0.064927,0.999949
frame_000032.png,12,-0.099254,-0.583673,0.019102,0.99983
frame_000032.png,13,0.423564,-0.512463,-0.059415,0.995398
frame_000032.png,14,-0.320479,-0.539171,-0.029846,0.98916
frame_000032.png,15,0.617285,-0.491726,-0.049367,0.997757
frame_000032.png,16,-0.536449,-0.573221,-0.125616,0.992441
frame_000032.png,17,0.663644,-0.499438,-0.042481,0.994529
frame_000032.png,18,-0.56229,-0.589815,-0.162564,0.982831
frame_000032.png,19,0.656194,-0.50161,-0.077099,0.995691
frame_000032.png,20,-0.543054,-0.618533,-0.191288,0.985698
frame_000032.png,21,0.6293,-0.471757,-0.06822,0.995022
frame_000032.png,22,-0.541608,-0.580756,-0.146319,0.985712
frame_000032.png,23,0.089458,0.011301,0.011765,0.999955
frame_000032.png,24,-0.086175,-0.01438,-0.009454,0.999932
frame_000032.png,25,0.065881,0.427878,-0.037356,0.970601
frame_000032.png,26,-0.07346,0.338996,-0.004547,0.957399
frame_000032.png,27,0.058936,0.790672,0.131295,0.983487
frame_000032.png,28,-0.105363,0.690273,0.218225,0.959678
frame_000032.png,29,0.03439,0.824711,0.149509,0.887203
frame_000032.png,30,-0.107599,0.721282,0.200205,0.821496
frame_000032.png,31,0.025272,0.854831,0.076972,0.984281
frame_000032.png,32,-0.128986,0.749708,0.135762,0.961117
frame_000033.png,0,-0.00919,-0.564184,-0.287155,0.999891
frame_000033.png,1,0.013685,-0.58309,-0.288706,0.999455
frame_000033.png,2,0.013592,-0.584775,-0.279618,0.9995
frame_000033.png,3,0.012659,-0.585331,-0.281636,0.999557
frame_000033.png,4,-0.001763,-0.595992,-0.2971,0.999638
frame_000033.png,5,-0.000735,-0.596417,-0.308147,0.999721
frame_000033.png,6,0.002568,-0.581451,-0.289151,0.999708
frame_000033.png,7,0.092931,-0.590107,-0.210681,0.999738
frame_000033.png,8,-0.029978,-0.568578,-0.177995,0.999449
frame_000033.png,9,0.033183,-0.556275,-0.244763,0.999671
frame_000033.png,10,-0.001686,-0.529914,-0.262322,0.999616
frame_000033.png,11,0.202554,-0.48451,-0.079116,0.999953
frame_000033.png,12,-0.099112,-0.582594,-0.001789,0.999847
frame_000033.png,13,0.424315,-0.509657,-0.074867,0.995799
frame_000033.png,14,-0.323979,-0.54358,-0.048898,0.992638
frame_000033.png,15,0.623428,-0.483081,-0.070033,0.99762
frame_000033.png,16,-0.53749,-0.57148,-0.135959,0.994588
frame_000033.png,17,0.670813,-0.48951,-0.064077,0.994206
frame_000033.png,18,-0.563023,-0.586994,-0.171716,0.987186
frame_000033.png,19,0.66272,-0.490095,-0.099245,0.995467
frame_000033.png,20,-0.543617,-0.612993,-0.201866,0.989383
frame_000033.png,21,0.635439,-0.46181,-0.089431,0.994854
frame_000033.png,22,-0.543128,-0.577644,-0.157218,0.989327
frame_000033.png,23,0.086937,0.010968,0.011956,0.999947
frame_000033.png,24,-0.083645,-0.014123,-0.009718,0.99992
frame_000033.png,25,0.069911,0.431775,-0.038596,0.970932
frame_000033.png,26,-0.077075,0.340731,-0.003815,0.950447
frame_000033.png,27,0.05839,0.79792,0.118483,0.982603
frame_000033.png,28,-0.100308,0.684527,0.223795,0.948035
frame_000033.png,29,0.033274,0.8319,0.135681,0.88448
frame_000033.png,30,-0.101691,0.714322,0.206287,0.798286
frame_000033.png,31,0.021422,0.863238,0.064155,0.98363
frame_000033.png,32,-0.121309,0.744907,0.146485,0.950604
frame_000034.png,0,-0.010155,-0.577641,-0.278792,0.999935
frame_000034.png,1,0.014393,-0.59603,-0.279075,0.999676
frame_000034.png,2,0.014392,-0.597742,-0.270065,0.999705
frame_000034.png,3,0.01346,-0.598376,-0.272176,0.999737
frame_000034.png,4,-0.000852,-0.609814,-0.287651,0.999781
frame_000034.png,5,0.000243,-0.610232,-0.298647,0.999831
frame_000034.png,6,0.003344,-0.595479,-0.279685,0.999815
frame_000034.png,7,0.094792,-0.595769,-0.201716,0.999848
frame_000034.png,8,-0.027702,-0.578721,-0.169159,0.99965
frame_000034.png,9,0.031946,-0.566788,-0.237171,0.9998
frame_000034.png,10,-0.003285,-0.541582,-0.255014,0.999758
frame_000034.png,11,0.201389,-0.481865,-0.073949,0.999964
frame_000034.png,12,-0.101003,-0.584236,0.000961,0.999863
frame_000034.png,13,0.430203,-0.507565,-0.066977,0.997198
frame_000034.png,14,-0.32309,-0.54022,-0.051646,0.992587
frame_000034.png,15,0.636677,-0.478658,-0.059115,0.998471
frame_000034.png,16,-0.53693,-0.560538,-0.140593,0.993446
frame_000034.png,17,0.686934,-0.482973,-0.051945,0.996042
frame_000034.png,18,-0.562706,-0.573027,-0.174928,0.984476
frame_000034.png,19,0.679151,-0.484161,-0.088014,0.996912
frame_000034.png,20,-0.544001,-0.598993,-0.206184,0.987174
frame_000034.png,21,0.649291,-0.457502,-0.079098,0.996525
frame_000034.png,22,-0.542402,-0.566248,-0.162207,0.987547
frame_000034.png,23,0.088342,0.011583,0.015108,0.999949
frame_000034.png,24,-0.08498,-0.014732,-0.012934,0.999915
frame_000034.png,25,0.065609,0.433322,-0.028926,0.968367
frame_000034.png,26,-0.075115,0.335768,-0.014323,0.951823
frame_000034.png,27,0.052185,0.805093,0.119089,0.981245
frame_000034.png,28,-0.104966,0.687634,0.209029,0.945784
frame_000034.png,29,0.026844,0.839591,0.135265,0.876202
frame_000034.png,30,-0.106473,0.71814,0.190964,0.784886
frame_000034.png,31,0.01655,0.868529,0.061465,0.982854
frame_000034.png,32,-0.119857,0.752438,0.129494,0.948449
frame_000035.png,0,-0.011532,-0.554544,-0.29607,0.999958
frame_000035.png,1,0.012795,-0.573485,-0.297253,0.999785
frame_000035.png,2,0.012921,-0.57506,-0.288017,0.999787
frame_000035.png,3,0.011934,-0.57578,-0.290257,0.999815
frame_000035.png,4,-0.0033,-0.587552,-0.306199,0.999862
frame_000035.png,5,-0.002102,-0.587853,-0.317258,0.999886
frame_000035.png,6,0.000923,-0.573167,-0.298062,0.999882
frame_000035.png,7,0.094943,-0.579567,-0.215796,0.999883
frame_000035.png,8,-0.03257,-0.564226,-0.182641,0.99977
frame_000035.png,9,0.03094,-0.546625,-0.252188,0.999838
frame_000035.png,10,-0.005061,-0.521708,-0.26981,0.999813
frame_000035.png,11,0.198917,-0.475666,-0.07924,0.999957
frame_000035.png,12,-0.102599,-0.576555,-0.004349,0.999865
frame_000035.png,13,0.424882,-0.502964,-0.072257,0.995957
frame_000035.png,14,-0.334523,-0.528181,-0.052492,0.992531
frame_000035.png,15,0.623556,-0.468443,-0.067762,0.997217
frame_000035.png,16,-0.548579,-0.554271,-0.136428,0.993653
frame_000035.png,17,0.672104,-0.471548,-0.06272,0.993097
frame_000035.png,18,-0.573382,-0.569444,-0.170338,0.985091
frame_000035.png,19,0.662198,-0.469812,-0.09802,0.994569
frame_000035.png,20,-0.554057,-0.595761,-0.201804,0.987642
frame_000035.png,21,0.635358,-0.44597,-0.087416,0.993977
frame_000035.png,22,-0.554289,-0.560537,-0.1578,0.987827
frame_000035.png,23,0.087215,0.011839,0.014769,0.999924
frame_000035.png,24,-0.084023,-0.015091,-0.012781,0.999888
frame_000035.png,25,0.058356,0.442902,-0.032529,0.945442
frame_000035.png,26,-0.08193,0.341444,-0.011998,0.908919
frame_000035.png,27,0.046278,0.811049,0.100056,0.9659
frame_000035.png,28,-0.1006,0.697466,0.203393,0.882882
frame_000035.png,29,0.020434,0.844921,0.114437,0.816371
frame_000035.png,30,-0.101477,0.728007,0.184498,0.664441
frame_000035.png,31,0.006234,0.872467,0.038238,0.969248
frame_000035.png,32,-0.117391,0.759803,0.127347,0.894398
frame_000036.png,0,-0.000902,-0.541195,-0.324814,0.999962
frame_000036.png,1,0.022765,-0.560249,-0.325266,0.999805
frame_000036.png,2,0.022823,-0.561669,-0.31571,0.999801
frame_000036.png,3,0.021802,-0.56249,-0.318113,0.999831
frame_000036.png,4,0.005352,-0.57425,-0.335773,0.999875
frame_000036.png,5,0.00658,-0.574533,-0.347073,0.999892
frame_000036.png,6,0.009547,-0.559912,-0.327543,0.999892
frame_000036.png,7,0.101332,-0.56951,-0.236304,0.999883
frame_000036.png,8,-0.031699,-0.554223,-0.210094,0.999778
frame_000036.png,9,0.040228,-0.534623,-0.277746,0.999833
frame_000036.png,10,0.003242,-0.509854,-0.297459,0.99981
frame_000036.png,11,0.201938,-0.468564,-0.092929,0.999948
frame_000036.png,12,-0.101583,-0.572474,-0.025139,0.999848
frame_000036.png,13,0.427506,-0.490071,-0.082844,0.996209
frame_000036.png,14,-0.332654,-0.525288,-0.068102,0.994497
frame_000036.png,15,0.63164,-0.454665,-0.077283,0.996948
frame_000036.png,16,-0.549696,-0.547464,-0.143813,0.994352
frame_000036.png,17,0.680735,-0.458641,-0.071911,0.992133
frame_000036.png,18,-0.57534,-0.56217,-0.177738,0.98571
frame_000036.png,19,0.672078,-0.457884,-0.108196,0.99385
frame_000036.png,20,-0.556715,-0.587477,-0.209529,0.988165
frame_000036.png,21,0.643934,-0.43234,-0.097127,0.993234
frame_000036.png,22,-0.555858,-0.552914,-0.165569,0.988514
frame_000036.png,23,0.087143,0.011198,0.01562,0.999928
frame_000036.png,24,-0.084047,-0.014316,-0.013752,0.999899
frame_000036.png,25,0.067125,0.444751,-0.029124,0.959792
frame_000036.png,26,-0.084263,0.344346,-0.014351,0.929322
frame_000036.png,27,0.051044,0.807716,0.100043,0.979053
frame_000036.png,28,-0.097607,0.699235,0.205028,0.914959
frame_000036.png,29,0.02448,0.84126,0.114198,0.864174
frame_000036.png,30,-0.098605,0.729499,0.186729,0.725507
frame_000036.png,31,0.00941,0.868665,0.034139,0.980191
frame_000036.png,32,-0.11884,0.757788,0.126823,0.921534
frame_000037.png,0,-0.021997,-0.563812,-0.301897,0.999953
frame_000037.png,1,0.003791,-0.582023,-0.30249,0.999762
frame_000037.png,2,0.003791,-0.583435,-0.293385,0.999756
frame_000037.png,3,0.002661,-0.584189,-0.295434,0.999784
frame_000037.png,4,-0.013001,-0.595826,-0.309747,0.999856
frame_000037.png,5,-0.011885,-0.596281,-0.320842,0.999885
frame_000037.png,6,-0.008652,-0.581888,-0.301608,0.999886
frame_000037.png,7,0.091486,-0.580901,-0.221698,0.999867
frame_000037.png,8,-0.03711,-0.566554,-0.18183,0.999778
frame_000037.png,9,0.02266,-0.5532,-0.258944,0.999851
frame_000037.png,10,-0.013595,-0.528771,-0.274801,0.999837
frame_000037.png,11,0.199597,-0.471062,-0.081598,0.999946
frame_000037.png,12,-0.106678,-0.572133,-0.007855,0.999893
frame_000037.png,13,0.429286,-0.49561,-0.071113,0.995897
frame_000037.png,14,-0.335935,-0.522268,-0.058071,0.994763
frame_000037.png,15,0.623497,-0.456349,-0.067538,0.996644
frame_000037.png,16,-0.55013,-0.546506,-0.154594,0.996261
frame_000037.png,17,0.670578,-0.458091,-0.063223,0.99195
frame_000037.png,18,-0.575728,-0.561458,-0.191568,0.990688
frame_000037.png,19,0.659455,-0.456078,-0.099001,0.993618
frame_000037.png,20,-0.555296,-0.587533,-0.223407,0.99227
frame_000037.png,21,0.634023,-0.433395,-0.087079,0.992934
frame_000037.png,22,-0.555562,-0.552131,-0.176428,0.992152
frame_000037.png,23,0.089259,0.011526,0.016622,0.999954
frame_000037.png,24,-0.086319,-0.014785,-0.014244,0.99994
frame_000037.png,25,0.061068,0.437268,-0.033461,0.97245
frame_000037.png,26,-0.078583,0.340976,-0.0196,0.960711
frame_000037.png,27,0.046789,0.798615,0.120409,0.982175
frame_000037.png,28,-0.10503,0.688345,0.21108,0.948743
frame_000037.png,29,0.020858,0.832421,0.137655,0.877631
frame_000037.png,30,-0.107003,0.717897,0.194337,0.794995
frame_000037.png,31,0.009333,0.867021,0.059961,0.982891
frame_000037.png,32,-0.12261,0.756131,0.132973,0.949133
frame_000038.png,0,-0.013844,-0.561384,-0.286075,0.999949
frame_000038.png,1,0.010651,-0.580109,-0.286233,0.999735
frame_000038.png,2,0.010947,-0.581669,-0.277161,0.999742
frame_000038.png,3,0.009779,-0.582344,-0.279329,0.999777
frame_000038.png,4,-0.00574,-0.593793,-0.294326,0.999831
frame_000038.png,5,-0.00478,-0.594083,-0.305381,0.999865
frame_000038.png,6,-0.001705,-0.579878,-0.28635,0.99986
frame_000038.png,7,0.096283,-0.582154,-0.202994,0.999868
frame_000038.png,8,-0.034115,-0.567812,-0.167769,0.999715
frame_000038.png,9,0.030596,-0.55199,-0.242245,0.999841
frame_000038.png,10,-0.006978,-0.527466,-0.259029,0.999813
frame_000038.png,11,0.202938,-0.473607,-0.064069,0.999958
frame_000038.png,12,-0.10251,-0.576914,0.00726,0.999876
frame_000038.png,13,0.433073,-0.492678,-0.048632,0.997131
frame_000038.png,14,-0.329111,-0.526297,-0.040014,0.993534
frame_000038.png,15,0.631029,-0.454005,-0.038699,0.997931
frame_000038.png,16,-0.53913,-0.541776,-0.132885,0.994057
frame_000038.png,17,0.678516,-0.456112,-0.034187,0.994763
frame_000038.png,18,-0.562991,-0.553669,-0.169567,0.985616
frame_000038.png,19,0.667476,-0.45488,-0.069037,0.995867
frame_000038.png,20,-0.543307,-0.578786,-0.201243,0.988047
frame_000038.png,21,0.641582,-0.431192,-0.05791,0.995352
frame_000038.png,22,-0.544105,-0.546796,-0.154565,0.988337
frame_000038.png,23,0.089213,0.011334,0.018373,0.99996
frame_000038.png,24,-0.086061,-0.014292,-0.016024,0.999941
frame_000038.png,25,0.064838,0.441362,-0.028368,0.979297
frame_000038.png,26,-0.073658,0.347064,-0.029685,0.971422
frame_000038.png,27,0.042488,0.802904,0.129996,0.984263
frame_000038.png,28,-0.102532,0.69066,0.209566,0.956161
frame_000038.png,29,0.01643,0.836626,0.147703,0.89075
frame_000038.png,30,-0.104177,0.72005,0.193399,0.814467
frame_000038.png,31,0.015906,0.866685,0.073208,0.983448
frame_000038.png,32,-0.117863,0.755759,0.132978,0.952101
frame_000039.png,0,-0.007274,-0.546877,-0.329642,0.999965
frame_000039.png,1,0.016708,-0.565072,-0.330116,0.999818
frame_000039.png,2,0.016852,-0.566308,-0.320707,0.999809
frame_000039.png,3,0.015763,-0.567103,-0.322734,0.999839
frame_000039.png,4,-0.000202,-0.578948,-0.339522,0.999891
frame_000039.png,5,0.000895,-0.579239,-0.350928,0.999908
frame_000039.png,6,0.003791,-0.564928,-0.331307,0.999911
frame_000039.png,7,0.099044,-0.566539,-0.24293,0.999893
frame_000039.png,8,-0.033416,-0.554849,-0.212048,0.999802
frame_000039.png,9,0.035232,-0.537422,-0.283667,0.999878
frame_000039.png,10,-0.002141,-0.513862,-0.302219,0.999868
frame_000039.png,11,0.199983,-0.463589,-0.097603,0.999954
frame_000039.png,12,-0.103193,-0.567912,-0.026873,0.999894
frame_000039.png,13,0.427709,-0.486425,-0.080538,0.996144
frame_000039.png,14,-0.334489,-0.520647,-0.064694,0.994246
frame_000039.png,15,0.623909,-0.442143,-0.07434,0.995904
frame_000039.png,16,-0.549181,-0.535819,-0.145936,0.993585
frame_000039.png,17,0.671575,-0.444405,-0.071087,0.989647
frame_000039.png,18,-0.573204,-0.549541,-0.181424,0.983678
frame_000039.png,19,0.660104,-0.441831,-0.106649,0.991839
frame_000039.png,20,-0.554801,-0.5735,-0.214384,0.986537
frame_000039.png,21,0.634156,-0.418449,-0.093741,0.991005
frame_000039.png,22,-0.555109,-0.540597,-0.168306,0.986743
frame_000039.png,23,0.088322,0.010694,0.018406,0.99996
frame_000039.png,24,-0.085492,-0.013724,-0.016129,0.999949
frame_000039.png,25,0.064106,0.441154,-0.024525,0.973534
frame_000039.png,26,-0.077888,0.344551,-0.010234,0.956466
frame_000039.png,27,0.044665,0.793387,0.141235,0.978156
frame_000039.png,28,-0.106397,0.693168,0.222699,0.940886
frame_000039.png,29,0.019105,0.825956,0.159978,0.860663
frame_000039.png,30,-0.108489,0.722572,0.206188,0.758607
frame_000039.png,31,0.015831,0.858492,0.083369,0.979075
frame_000039.png,32,-0.121507,0.754809,0.140844,0.939207
frame_000040.png,0,-0.009728,-0.550683,-0.2986,0.999924
frame_000040.png,1,0.015481,-0.568605,-0.298843,0.999587
frame_000040.png,2,0.015872,-0.569988,-0.289541,0.999577
frame_000040.png,3,0.014578,-0.570578,-0.291811,0.999639
